,ExpNum,droneNum,CarNum,carDistance,droneDistance,time,NumPlaces
234,33.0,3.0,1.0,0.15203946392030443,0.5510225353205938,1729.0,60.0
235,33.0,4.0,1.0,0.1427603944553469,0.5882394791088855,1657.0,60.0
236,33.0,5.0,1.0,0.13043861089909972,0.7769425998613112,1462.0,60.0
237,33.0,0.0,2.0,0.4088182696133975,0.0,2589.0,60.0
238,34.0,0.0,1.0,0.3676706300065246,0.0,3885.0,60.0
239,34.0,1.0,1.0,0.2542099247978989,0.26639888304081794,2817.0,60.0
240,34.0,2.0,1.0,0.1827340321423438,0.4350432956263609,2050.0,60.0
241,34.0,3.0,1.0,0.1545089953574317,0.6061366054271434,1866.0,60.0
242,34.0,4.0,1.0,0.1434987775607028,0.6644639889980501,1722.0,60.0
243,34.0,5.0,1.0,0.11165088275187172,0.7708984075152531,1346.0,60.0
244,34.0,0.0,2.0,0.4069571968529597,0.0,2328.0,60.0
245,35.0,0.0,1.0,0.3256088421344752,0.0,3440.0,60.0
246,35.0,1.0,1.0,0.22977947743080612,0.23160243511555742,2556.0,60.0
247,35.0,2.0,1.0,0.1897391603169003,0.3876051283982933,2123.0,60.0
248,35.0,3.0,1.0,0.15286440931430634,0.4944897083085388,1785.0,60.0
249,35.0,4.0,1.0,0.13195840340671267,0.5847007696080608,1620.0,60.0
250,35.0,5.0,1.0,0.10608992047211763,0.789844186906871,1442.0,60.0
251,35.0,0.0,2.0,0.3614039500652267,0.0,2393.0,60.0
252,36.0,0.0,1.0,0.3703696928602873,0.0,3904.0,60.0
253,36.0,1.0,1.0,0.2630123870818517,0.2275568876199319,2858.0,60.0
254,36.0,2.0,1.0,0.2081255715384026,0.3715088205698225,2229.0,60.0
255,36.0,3.0,1.0,0.18852756053268047,0.46804896255644945,1997.0,60.0
256,36.0,4.0,1.0,0.14777180461969242,0.6792313605014177,1632.0,60.0
257,36.0,5.0,1.0,0.12373590024781973,0.7781398954216241,1374.0,60.0
258,36.0,0.0,2.0,0.3988610676338942,0.0,2248.0,60.0
259,37.0,0.0,1.0,0.3490589141309395,0.0,3669.0,60.0
260,37.0,1.0,1.0,0.23700674238078942,0.22999623919842913,2610.0,60.0
261,37.0,2.0,1.0,0.18888368501273614,0.3786779051239971,2151.0,60.0
262,37.0,3.0,1.0,0.14913656516597534,0.5465492707738759,1760.0,60.0
263,37.0,4.0,1.0,0.12986498038664032,0.6575923554827501,1601.0,60.0
264,37.0,5.0,1.0,0.12125469145999014,0.7700598539262413,1432.0,60.0
265,37.0,0.0,2.0,0.38746004240104864,0.0,2273.0,60.0
266,38.0,0.0,1.0,0.3393766738685465,0.0,3575.0,60.0
267,38.0,1.0,1.0,0.2347440708059873,0.25837803499132583,2588.0,60.0
268,38.0,2.0,1.0,0.19082039082165078,0.3887926504097007,2086.0,60.0
269,38.0,3.0,1.0,0.13358622240563858,0.5412153258062874,1603.0,60.0
270,38.0,4.0,1.0,0.13520191722648245,0.652190980985674,1601.0,60.0
271,38.0,5.0,1.0,0.11838519070642639,0.6287213336834178,1361.0,60.0
272,38.0,0.0,2.0,0.3902104890208509,0.0,2200.0,60.0
273,39.0,0.0,1.0,0.40612943077427266,0.0,4272.0,60.0
274,39.0,1.0,1.0,0.28262627234682813,0.23918090389314528,3018.0,60.0
275,39.0,2.0,1.0,0.24227516937281013,0.4096179801515385,2664.0,60.0
276,39.0,3.0,1.0,0.18813454827191367,0.5567141795809412,2233.0,60.0
277,39.0,4.0,1.0,0.17179038077365338,0.6462071561564027,1877.0,60.0
278,39.0,5.0,1.0,0.14350134715443708,0.7861894346861007,1607.0,60.0
279,39.0,0.0,2.0,0.45465913883962916,0.0,2770.0,60.0
280,40.0,0.0,1.0,0.3482278701055196,0.0,3678.0,60.0
