,ExpNum,droneNum,CarNum,carDistance,droneDistance,time,NumPlaces
119,17.0,0.0,1.0,0.38680232271556036,0.0,4052.0,60.0
120,17.0,1.0,1.0,0.26894234321907406,0.2501684761792922,2932.0,60.0
121,17.0,2.0,1.0,0.22104149842281404,0.4147940379411911,2398.0,60.0
122,17.0,3.0,1.0,0.15519197292951414,0.5216793893556764,1807.0,60.0
123,17.0,4.0,1.0,0.130826037311273,0.7062249251951769,1588.0,60.0
124,17.0,5.0,1.0,0.11895016720385343,0.8279612251465307,1415.0,60.0
125,17.0,0.0,2.0,0.41567468708739325,0.0,2671.0,60.0
126,18.0,0.0,1.0,0.35666272998663606,0.0,3775.0,60.0
127,18.0,1.0,1.0,0.2158560853788289,0.25138293942461903,2476.0,60.0
128,18.0,2.0,1.0,0.175006470850022,0.37831690757168424,1980.0,60.0
129,18.0,3.0,1.0,0.1435810035598061,0.49563087556033136,1735.0,60.0
130,18.0,4.0,1.0,0.12675479348786664,0.5480293502207854,1437.0,60.0
131,18.0,5.0,1.0,0.11034940450308105,0.6413388216375088,1247.0,60.0
132,18.0,0.0,2.0,0.3880026753217325,0.0,2264.0,60.0
133,19.0,0.0,1.0,0.36191896475768043,0.0,3811.0,60.0
134,19.0,1.0,1.0,0.23594073012423836,0.23248040295559286,2566.0,60.0
135,19.0,2.0,1.0,0.19710620887063002,0.40098517172270864,2221.0,60.0
136,19.0,3.0,1.0,0.17486986203394886,0.5199228569172349,1940.0,60.0
137,19.0,4.0,1.0,0.09856013100171608,0.4491081155400525,1198.0,60.0
138,19.0,5.0,1.0,0.08614799407997716,0.5981659337119629,1163.0,60.0
139,19.0,0.0,2.0,0.3628135798000459,0.0,2236.0,60.0
